day,L,M,S
372,-0.20549999999999999,8.9977999999999998,0.12272
373,-0.2059,9.0051000000000005,0.12272
374,-0.2064,9.0124999999999993,0.12273000000000001
375,-0.20680000000000001,9.0198,0.12273000000000001
376,-0.20730000000000001,9.0271000000000008,0.12274
377,-0.2077,9.0343999999999998,0.12274
378,-0.2082,9.0417000000000005,0.12275
379,-0.20860000000000001,9.0489999999999995,0.12275
380,-0.20910000000000001,9.0563000000000002,0.12275999999999999
381,-0.20949999999999999,9.0635999999999992,0.12275999999999999
382,-0.21,9.0709,0.12277
383,-0.2104,9.0782000000000007,0.12277
384,-0.21079999999999999,9.0853999999999999,0.12278
385,-0.21129999999999999,9.0927000000000007,0.12278
386,-0.2117,9.0998999999999999,0.12279
387,-0.21210000000000001,9.1072000000000006,0.12279
388,-0.21260000000000001,9.1143999999999998,0.12280000000000001
389,-0.21299999999999999,9.1217000000000006,0.12280000000000001
390,-0.21340000000000001,9.1288999999999998,0.12281
391,-0.21390000000000001,9.1361000000000008,0.12281
392,-0.21429999999999999,9.1433999999999997,0.12282
393,-0.2147,9.1506000000000007,0.12282
394,-0.21510000000000001,9.1577999999999999,0.12282
395,-0.2155,9.1649999999999991,0.12282999999999999
396,-0.216,9.1722000000000001,0.12282999999999999
397,-0.21640000000000001,9.1793999999999993,0.12284
398,-0.21679999999999999,9.1866000000000003,0.12284
399,-0.2172,9.1937999999999995,0.12285
400,-0.21759999999999999,9.2009000000000007,0.12285
401,-0.218,9.2081,0.12285
402,-0.21840000000000001,9.2152999999999992,0.12286
403,-0.21879999999999999,9.2225000000000001,0.12286
404,-0.21920000000000001,9.2295999999999996,0.12286999999999999
405,-0.21959999999999999,9.2368000000000006,0.12286999999999999
406,-0.22,9.2439,0.12286999999999999
407,-0.22040000000000001,9.2510999999999992,0.12288
408,-0.2208,9.2582000000000004,0.12288
409,-0.22120000000000001,9.2653999999999996,0.12288
410,-0.22159999999999999,9.2725000000000009,0.12289
411,-0.222,9.2796000000000003,0.12289
412,-0.22239999999999999,9.2866999999999997,0.12289
413,-0.2228,9.2939000000000007,0.1229
414,-0.22320000000000001,9.3010000000000002,0.1229
415,-0.22359999999999999,9.3080999999999996,0.1229
416,-0.224,9.3152000000000008,0.12291000000000001
417,-0.2243,9.3223000000000003,0.12291000000000001
418,-0.22470000000000001,9.3293999999999997,0.12291000000000001
419,-0.22509999999999999,9.3364999999999991,0.12292
420,-0.22550000000000001,9.3436000000000003,0.12292
421,-0.22589999999999999,9.3506999999999998,0.12292
422,-0.22620000000000001,9.3577999999999992,0.12292
423,-0.2266,9.3649000000000004,0.12293
424,-0.22700000000000001,9.3719999999999999,0.12293
425,-0.22739999999999999,9.3789999999999996,0.12293
426,-0.22770000000000001,9.3861000000000008,0.12293999999999999
427,-0.2281,9.3932000000000002,0.12293999999999999
428,-0.22850000000000001,9.4001999999999999,0.12293999999999999
429,-0.2288,9.4072999999999993,0.12293999999999999
430,-0.22919999999999999,9.4144000000000005,0.12295
431,-0.2296,9.4214000000000002,0.12295
432,-0.22989999999999999,9.4284999999999997,0.12295
433,-0.2303,9.4354999999999993,0.12295
434,-0.23069999999999999,9.4426000000000005,0.12295
435,-0.23100000000000001,9.4496000000000002,0.12296
436,-0.23139999999999999,9.4566999999999997,0.12296
437,-0.23169999999999999,9.4636999999999993,0.12296
438,-0.2321,9.4707000000000008,0.12296
439,-0.2324,9.4778000000000002,0.12296
440,-0.23280000000000001,9.4847999999999999,0.12297
441,-0.2331,9.4917999999999996,0.12297
442,-0.23350000000000001,9.4987999999999992,0.12297
443,-0.23380000000000001,9.5058000000000007,0.12297
444,-0.23419999999999999,9.5129000000000001,0.12297
445,-0.23449999999999999,9.5198999999999998,0.12298000000000001
446,-0.2349,9.5268999999999995,0.12298000000000001
447,-0.23519999999999999,9.5338999999999992,0.12298000000000001
448,-0.23549999999999999,9.5409000000000006,0.12298000000000001
449,-0.2359,9.5479000000000003,0.12298000000000001
450,-0.23619999999999999,9.5548999999999999,0.12298000000000001
451,-0.2366,9.5618999999999996,0.12299
452,-0.2369,9.5688999999999993,0.12299
453,-0.23719999999999999,9.5759000000000007,0.12299
454,-0.23760000000000001,9.5829000000000004,0.12299
455,-0.2379,9.5898000000000003,0.12299
456,-0.2382,9.5968,0.12299
457,-0.23849999999999999,9.6037999999999997,0.12299
458,-0.2389,9.6107999999999993,0.123
459,-0.2392,9.6178000000000008,0.123
460,-0.23949999999999999,9.6247000000000007,0.123
461,-0.23980000000000001,9.6317000000000004,0.123
462,-0.2402,9.6387,0.123
463,-0.24049999999999999,9.6456999999999997,0.123
464,-0.24079999999999999,9.6525999999999996,0.123
465,-0.24110000000000001,9.6595999999999993,0.123
