day,L,M,S
523,1,47.228999999999999,2.7980000000000001E-2
524,1,47.234900000000003,2.7980000000000001E-2
525,1,47.240699999999997,2.7980000000000001E-2
526,1,47.246600000000001,2.7980000000000001E-2
527,1,47.252400000000002,2.7980000000000001E-2
528,1,47.258200000000002,2.7980000000000001E-2
529,1,47.264000000000003,2.7980000000000001E-2
530,1,47.269799999999996,2.7980000000000001E-2
531,1,47.275500000000001,2.7980000000000001E-2
532,1,47.281300000000002,2.7980000000000001E-2
533,1,47.286999999999999,2.7980000000000001E-2
534,1,47.2928,2.7990000000000001E-2
535,1,47.298499999999997,2.7990000000000001E-2
536,1,47.304200000000002,2.7990000000000001E-2
537,1,47.309899999999999,2.7990000000000001E-2
538,1,47.315600000000003,2.7990000000000001E-2
539,1,47.321300000000001,2.7990000000000001E-2
540,1,47.326900000000002,2.7990000000000001E-2
541,1,47.332599999999999,2.7990000000000001E-2
542,1,47.338200000000001,2.7990000000000001E-2
543,1,47.343800000000002,2.7990000000000001E-2
544,1,47.349400000000003,2.8000000000000001E-2
545,1,47.3551,2.8000000000000001E-2
546,1,47.360599999999998,2.8000000000000001E-2
547,1,47.366199999999999,2.8000000000000001E-2
548,1,47.3718,2.8000000000000001E-2
549,1,47.377400000000002,2.8000000000000001E-2
550,1,47.382899999999999,2.8000000000000001E-2
551,1,47.388399999999997,2.8000000000000001E-2
552,1,47.393999999999998,2.8000000000000001E-2
553,1,47.399500000000003,2.8000000000000001E-2
554,1,47.405000000000001,2.8000000000000001E-2
555,1,47.410499999999999,2.801E-2
556,1,47.415999999999997,2.801E-2
557,1,47.421500000000002,2.801E-2
558,1,47.426900000000003,2.801E-2
559,1,47.432400000000001,2.801E-2
560,1,47.437800000000003,2.801E-2
561,1,47.443199999999997,2.801E-2
562,1,47.448700000000002,2.801E-2
563,1,47.454099999999997,2.801E-2
564,1,47.459499999999998,2.801E-2
565,1,47.4649,2.802E-2
566,1,47.470300000000002,2.802E-2
567,1,47.4756,2.802E-2
568,1,47.481000000000002,2.802E-2
569,1,47.4863,2.802E-2
570,1,47.491700000000002,2.802E-2
571,1,47.497,2.802E-2
572,1,47.502299999999998,2.802E-2
573,1,47.5077,2.802E-2
574,1,47.512999999999998,2.802E-2
575,1,47.518300000000004,2.8029999999999999E-2
576,1,47.523600000000002,2.8029999999999999E-2
577,1,47.528799999999997,2.8029999999999999E-2
578,1,47.534100000000002,2.8029999999999999E-2
579,1,47.539400000000001,2.8029999999999999E-2
580,1,47.544600000000003,2.8029999999999999E-2
581,1,47.549799999999998,2.8029999999999999E-2
582,1,47.555100000000003,2.8029999999999999E-2
583,1,47.560299999999998,2.8029999999999999E-2
584,1,47.5655,2.8039999999999999E-2
585,1,47.570700000000002,2.8039999999999999E-2
586,1,47.575899999999997,2.8039999999999999E-2
587,1,47.581099999999999,2.8039999999999999E-2
588,1,47.586300000000001,2.8039999999999999E-2
589,1,47.591500000000003,2.8039999999999999E-2
590,1,47.596600000000002,2.8039999999999999E-2
591,1,47.601799999999997,2.8039999999999999E-2
592,1,47.606900000000003,2.8039999999999999E-2
593,1,47.612000000000002,2.8049999999999999E-2
594,1,47.617199999999997,2.8049999999999999E-2
595,1,47.622300000000003,2.8049999999999999E-2
596,1,47.627400000000002,2.8049999999999999E-2
597,1,47.6325,2.8049999999999999E-2
598,1,47.637599999999999,2.8049999999999999E-2
599,1,47.642699999999998,2.8049999999999999E-2
600,1,47.647799999999997,2.8049999999999999E-2
601,1,47.652799999999999,2.8049999999999999E-2
602,1,47.657899999999998,2.8049999999999999E-2
603,1,47.662999999999997,2.8060000000000002E-2
604,1,47.667999999999999,2.8060000000000002E-2
605,1,47.673000000000002,2.8060000000000002E-2
606,1,47.678100000000001,2.8060000000000002E-2
607,1,47.683100000000003,2.8060000000000002E-2
608,1,47.688099999999999,2.8060000000000002E-2
609,1,47.693100000000001,2.8060000000000002E-2
610,1,47.698099999999997,2.8060000000000002E-2
611,1,47.703099999999999,2.8060000000000002E-2
612,1,47.708100000000002,2.8070000000000001E-2
613,1,47.713099999999997,2.8070000000000001E-2
614,1,47.718000000000004,2.8070000000000001E-2
615,1,47.722999999999999,2.8070000000000001E-2
616,1,47.728000000000002,2.8070000000000001E-2
617,1,47.732900000000001,2.8070000000000001E-2
618,1,47.7378,2.8070000000000001E-2
619,1,47.742800000000003,2.8070000000000001E-2
620,1,47.747700000000002,2.8080000000000001E-2
621,1,47.752600000000001,2.8080000000000001E-2
622,1,47.7575,2.8080000000000001E-2
